// 1=127 // 1=15 // 3=9 // 1=61 // 2=8 // 4=8 // 2=6 // 2=6 // 7=15 // 2=16 // 1=25 // 1=7 // 1=15 // 1=127 // 1=7

[0, 0, 0, 0, 0, 1, 1, 1, 1]     127
1 = 127


[1, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 1, 1, 1, 1]     1
[0, 1, 2, 3, 0, 3, 1, 1, 1]     2
[2, 0, 3, 1, 2, 3, 1, 0, 0]     3
[2, 1, 3, 1, 0, 3, 3, 1, 2]     4
[1, 3, 3, 2, 1, 0, 1, 0, 1]     5
[1, 2, 0, 2, 2, 3, 2, 0, 0]     6
[2, 3, 1, 1, 1, 3, 1, 3, 1]     7
[2, 2, 2, 0, 0, 3, 1, 3, 3]     8
[0, 1, 0, 1, 2, 1, 3, 1, 3]     9
[0, 0, 3, 3, 0, 3, 3, 0, 0]     10
[2, 1, 1, 3, 2, 3, 3, 3, 2]     11
[3, 1, 3, 2, 3, 2, 1, 2, 3]     12
[1, 2, 0, 2, 0, 1, 0, 2, 0]     13
[0, 3, 3, 3, 3, 3, 3, 3, 3]     14
[0, 0, 0, 0, 0, 1, 1, 1, 1]     15
1 = 15


[1, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 1, 1, 1, 1]     1
[0, 1, 2, 3, 0, 2, 2, 1, 1]     2
[2, 3, 3, 0, 2, 1, 0, 0, 1]     3
[0, 2, 3, 3, 2, 3, 2, 1, 0]     4
[2, 3, 2, 1, 2, 0, 2, 1, 3]     5
[0, 1, 1, 0, 2, 3, 2, 2, 1]     6
[0, 2, 3, 3, 0, 3, 2, 3, 0]     7
[0, 1, 0, 1, 0, 2, 0, 1, 3]     8
[2, 3, 3, 0, 2, 1, 0, 0, 1]     9
3 = 9


[1, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 1, 1, 1, 1]     1
[0, 1, 2, 3, 0, 2, 2, 1, 1]     2
[2, 3, 2, 1, 2, 1, 3, 1, 1]     3
[0, 2, 3, 3, 2, 0, 3, 3, 0]     4
[2, 0, 3, 1, 2, 1, 1, 1, 1]     5
[2, 3, 1, 1, 0, 3, 0, 0, 2]     6
[1, 1, 1, 1, 1, 3, 3, 0, 1]     7
[0, 2, 1, 0, 3, 1, 3, 0, 2]     8
[2, 1, 2, 1, 2, 0, 0, 0, 0]     9
[2, 1, 3, 2, 0, 0, 3, 0, 1]     10
[2, 1, 1, 0, 0, 0, 0, 2, 2]     11
[2, 1, 2, 2, 0, 1, 3, 1, 0]     12
[1, 1, 2, 0, 1, 0, 0, 1, 2]     13
[0, 3, 2, 3, 3, 0, 1, 0, 0]     14
[3, 0, 3, 0, 1, 3, 3, 2, 1]     15
[0, 3, 2, 0, 1, 3, 2, 0, 1]     16
[2, 2, 3, 3, 2, 0, 0, 0, 0]     17
[2, 0, 1, 2, 0, 1, 0, 3, 3]     18
[3, 0, 1, 0, 3, 2, 0, 3, 0]     19
[0, 2, 2, 1, 1, 3, 2, 3, 2]     20
[2, 3, 3, 0, 2, 3, 3, 1, 3]     21
[0, 0, 2, 3, 2, 1, 1, 0, 3]     22
[3, 0, 2, 3, 1, 3, 3, 2, 3]     23
[2, 1, 1, 2, 3, 2, 0, 1, 0]     24
[3, 0, 2, 1, 3, 0, 0, 1, 2]     25
[2, 2, 1, 1, 3, 2, 2, 2, 1]     26
[3, 3, 0, 0, 3, 3, 3, 2, 3]     27
[2, 2, 0, 0, 3, 0, 3, 1, 1]     28
[1, 3, 3, 3, 1, 2, 2, 1, 0]     29
[2, 1, 3, 1, 1, 3, 1, 3, 1]     30
[2, 0, 2, 2, 0, 1, 3, 1, 1]     31
[0, 1, 2, 1, 2, 0, 0, 1, 1]     32
[2, 1, 0, 3, 2, 3, 3, 3, 3]     33
[2, 0, 3, 3, 0, 0, 1, 1, 2]     34
[2, 2, 1, 3, 0, 3, 1, 3, 1]     35
[2, 3, 3, 1, 0, 3, 0, 0, 0]     36
[3, 3, 1, 3, 3, 1, 1, 2, 3]     37
[2, 0, 1, 0, 3, 3, 3, 0, 0]     38
[0, 3, 2, 1, 2, 2, 2, 2, 2]     39
[0, 3, 3, 0, 0, 2, 3, 2, 3]     40
[2, 1, 1, 0, 2, 0, 0, 2, 0]     41
[0, 3, 0, 2, 2, 1, 1, 3, 0]     42
[3, 1, 0, 0, 1, 0, 2, 1, 0]     43
[2, 1, 0, 3, 3, 2, 1, 0, 0]     44
[3, 0, 3, 2, 3, 3, 3, 2, 1]     45
[0, 3, 2, 2, 1, 3, 2, 2, 1]     46
[0, 0, 3, 3, 0, 2, 2, 2, 0]     47
[2, 0, 3, 0, 2, 3, 2, 3, 1]     48
[1, 0, 3, 0, 1, 2, 2, 3, 0]     49
[0, 2, 2, 1, 3, 1, 0, 1, 2]     50
[0, 3, 1, 2, 0, 3, 1, 1, 1]     51
[2, 2, 0, 1, 2, 3, 1, 2, 3]     52
[1, 2, 2, 1, 1, 1, 1, 0, 3]     53
[2, 1, 3, 2, 1, 0, 2, 3, 2]     54
[3, 2, 0, 1, 3, 2, 0, 3, 2]     55
[2, 2, 3, 3, 3, 2, 2, 0, 3]     56
[3, 3, 0, 2, 3, 3, 3, 2, 1]     57
[0, 0, 2, 2, 1, 0, 1, 1, 1]     58
[1, 1, 1, 3, 3, 0, 2, 3, 2]     59
[0, 3, 3, 3, 3, 3, 3, 3, 3]     60
[0, 0, 0, 0, 0, 1, 1, 1, 1]     61
1 = 61


[1, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 1, 1, 1, 1]     1
[0, 1, 2, 3, 0, 2, 2, 1, 1]     2
[2, 3, 2, 1, 2, 1, 3, 2, 0]     3
[0, 2, 0, 2, 2, 3, 3, 3, 1]     4
[2, 3, 2, 1, 2, 0, 2, 3, 1]     5
[0, 1, 0, 1, 2, 3, 1, 2, 2]     6
[0, 2, 2, 0, 0, 3, 1, 1, 3]     7
[0, 1, 2, 3, 0, 2, 2, 1, 1]     8
2 = 8


[1, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 1, 1, 1, 1]     1
[0, 1, 2, 3, 0, 2, 2, 1, 1]     2
[2, 3, 2, 1, 2, 0, 0, 1, 1]     3
[0, 1, 0, 3, 2, 2, 2, 3, 3]     4
[2, 3, 2, 1, 2, 2, 2, 3, 3]     5
[0, 3, 0, 1, 2, 2, 2, 1, 1]     6
[2, 1, 2, 3, 2, 2, 2, 1, 1]     7
[0, 1, 0, 3, 2, 2, 2, 3, 3]     8
4 = 8


[1, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 1, 1, 1, 1]     1
[0, 1, 3, 3, 3, 3, 1, 1, 1]     2
[2, 0, 0, 0, 0, 3, 1, 1, 1]     3
[0, 3, 1, 1, 1, 1, 3, 3, 3]     4
[2, 0, 0, 0, 0, 1, 3, 3, 3]     5
[0, 1, 3, 3, 3, 3, 1, 1, 1]     6
2 = 6


[1, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 1, 1, 1, 1]     1
[0, 1, 3, 3, 3, 3, 1, 1, 1]     2
[2, 0, 0, 0, 0, 3, 1, 1, 1]     3
[0, 3, 1, 1, 1, 1, 3, 3, 3]     4
[2, 0, 0, 0, 0, 1, 3, 3, 3]     5
[0, 1, 3, 3, 3, 3, 1, 1, 1]     6
2 = 6


[1, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 1, 1, 1, 1]     1
[0, 1, 3, 3, 3, 2, 2, 1, 1]     2
[2, 3, 0, 0, 3, 1, 0, 1, 2]     3
[2, 0, 2, 2, 3, 0, 3, 3, 1]     4
[3, 3, 0, 3, 1, 1, 1, 1, 3]     5
[3, 1, 2, 2, 1, 0, 0, 0, 3]     6
[2, 1, 2, 0, 1, 3, 0, 1, 2]     7
[0, 2, 0, 2, 1, 2, 3, 1, 1]     8
[1, 1, 0, 3, 1, 3, 1, 1, 1]     9
[1, 3, 0, 2, 3, 0, 2, 2, 3]     10
[0, 1, 2, 0, 3, 1, 2, 1, 2]     11
[2, 2, 0, 0, 3, 2, 3, 3, 1]     12
[1, 1, 0, 1, 3, 1, 1, 1, 3]     13
[1, 1, 0, 0, 1, 0, 0, 2, 3]     14
[2, 1, 2, 0, 1, 3, 0, 1, 2]     15
7 = 15


[1, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 1, 1, 1, 1]     1
[0, 1, 3, 3, 3, 2, 2, 1, 1]     2
[2, 3, 0, 0, 3, 1, 0, 2, 1]     3
[2, 0, 3, 1, 3, 0, 3, 1, 3]     4
[3, 3, 1, 1, 2, 1, 1, 2, 2]     5
[3, 1, 1, 2, 2, 1, 1, 0, 1]     6
[2, 2, 0, 1, 3, 2, 2, 3, 1]     7
[2, 2, 0, 0, 2, 1, 3, 3, 3]     8
[0, 3, 3, 1, 1, 2, 0, 3, 3]     9
[0, 3, 2, 2, 1, 3, 0, 0, 1]     10
[0, 0, 1, 1, 3, 2, 3, 1, 1]     11
[1, 3, 3, 1, 2, 1, 3, 0, 2]     12
[1, 3, 1, 0, 0, 1, 3, 0, 3]     13
[0, 2, 0, 3, 3, 0, 0, 3, 1]     14
[0, 2, 2, 0, 0, 3, 3, 1, 1]     15
[0, 1, 3, 3, 3, 2, 2, 1, 1]     16
2 = 16


[1, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 1, 1, 1, 1]     1
[0, 1, 3, 3, 3, 1, 2, 2, 1]     2
[2, 2, 0, 0, 0, 3, 0, 3, 2]     3
[2, 3, 2, 1, 1, 0, 2, 1, 0]     4
[3, 0, 0, 0, 1, 0, 2, 1, 1]     5
[1, 1, 3, 1, 0, 1, 0, 0, 1]     6
[1, 1, 2, 1, 0, 3, 3, 0, 1]     7
[0, 2, 3, 0, 2, 3, 1, 2, 3]     8
[3, 0, 2, 0, 1, 1, 3, 0, 2]     9
[3, 0, 0, 2, 3, 2, 0, 2, 0]     10
[1, 3, 2, 1, 2, 0, 3, 1, 3]     11
[0, 1, 1, 1, 1, 3, 1, 3, 1]     12
[0, 2, 0, 2, 2, 3, 3, 1, 3]     13
[2, 3, 1, 1, 3, 3, 2, 0, 1]     14
[0, 0, 2, 2, 0, 3, 0, 1, 0]     15
[0, 3, 2, 1, 3, 2, 0, 3, 2]     16
[1, 0, 2, 0, 3, 2, 0, 3, 1]     17
[1, 3, 1, 3, 2, 1, 2, 0, 3]     18
[1, 3, 2, 3, 2, 1, 1, 0, 3]     19
[2, 0, 1, 2, 2, 1, 1, 0, 3]     20
[1, 2, 0, 2, 1, 1, 3, 2, 0]     21
[1, 0, 0, 2, 1, 0, 2, 0, 2]     22
[3, 3, 0, 1, 0, 2, 1, 3, 3]     23
[0, 3, 3, 3, 3, 3, 3, 3, 3]     24
[0, 0, 0, 0, 0, 1, 1, 1, 1]     25
1 = 25


[1, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 1, 1, 1, 1]     1
[0, 1, 3, 3, 3, 0, 2, 2, 2]     2
[2, 1, 1, 1, 1, 1, 3, 3, 3]     3
[0, 0, 2, 2, 2, 1, 3, 3, 3]     4
[2, 3, 3, 3, 3, 2, 0, 0, 0]     5
[0, 3, 3, 3, 3, 3, 3, 3, 3]     6
[0, 0, 0, 0, 0, 1, 1, 1, 1]     7
1 = 7


[1, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 1, 1, 1, 1]     1
[0, 2, 2, 3, 3, 3, 1, 1, 1]     2
[2, 1, 2, 0, 3, 3, 2, 2, 1]     3
[2, 3, 0, 1, 3, 3, 1, 0, 3]     4
[3, 1, 3, 2, 1, 2, 1, 1, 2]     5
[3, 0, 2, 2, 2, 3, 0, 0, 0]     6
[2, 3, 3, 1, 3, 3, 3, 1, 1]     7
[2, 2, 0, 2, 0, 3, 1, 3, 3]     8
[0, 2, 0, 3, 3, 1, 1, 1, 1]     9
[0, 1, 0, 2, 1, 3, 0, 2, 3]     10
[0, 1, 0, 3, 1, 1, 3, 2, 1]     11
[1, 3, 3, 2, 1, 2, 3, 1, 0]     12
[1, 2, 2, 2, 2, 1, 2, 2, 2]     13
[0, 3, 3, 3, 3, 3, 3, 3, 3]     14
[0, 0, 0, 0, 0, 1, 1, 1, 1]     15
1 = 15


[1, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 1, 1, 1, 1]     1
[0, 2, 2, 3, 3, 2, 2, 1, 1]     2
[2, 1, 1, 0, 2, 2, 0, 2, 2]     3
[0, 3, 2, 2, 1, 2, 3, 1, 2]     4
[0, 1, 2, 0, 1, 1, 1, 3, 3]     5
[0, 0, 1, 2, 0, 1, 0, 0, 0]     6
[3, 0, 3, 1, 0, 0, 1, 2, 2]     7
[0, 1, 3, 3, 1, 2, 2, 2, 2]     8
[0, 2, 0, 3, 3, 1, 3, 2, 2]     9
[0, 3, 1, 1, 1, 0, 0, 3, 3]     10
[2, 2, 1, 0, 1, 0, 3, 3, 0]     11
[0, 0, 0, 0, 0, 1, 2, 0, 1]     12
[0, 3, 1, 0, 3, 2, 1, 1, 1]     13
[3, 0, 2, 3, 2, 1, 3, 0, 2]     14
[3, 1, 2, 0, 1, 0, 3, 0, 2]     15
[0, 1, 1, 2, 2, 3, 3, 2, 2]     16
[2, 1, 1, 2, 0, 3, 1, 1, 1]     17
[0, 3, 2, 1, 0, 0, 1, 2, 3]     18
[2, 0, 3, 0, 1, 3, 3, 3, 1]     19
[0, 1, 3, 0, 3, 1, 1, 3, 0]     20
[3, 1, 3, 1, 1, 3, 2, 1, 1]     21
[2, 1, 2, 3, 1, 3, 0, 2, 2]     22
[3, 0, 1, 2, 1, 1, 0, 0, 0]     23
[0, 0, 0, 2, 0, 0, 0, 1, 1]     24
[2, 2, 3, 1, 2, 1, 2, 3, 0]     25
[0, 3, 3, 1, 3, 1, 0, 1, 0]     26
[2, 1, 2, 0, 0, 0, 0, 0, 3]     27
[3, 2, 0, 3, 0, 2, 3, 2, 1]     28
[1, 0, 3, 2, 0, 0, 2, 1, 3]     29
[1, 3, 3, 1, 2, 0, 0, 2, 0]     30
[1, 0, 1, 2, 1, 1, 2, 1, 3]     31
[0, 2, 1, 3, 2, 1, 2, 2, 3]     32
[0, 3, 0, 0, 1, 2, 2, 0, 0]     33
[0, 0, 3, 1, 1, 3, 0, 3, 1]     34
[1, 3, 0, 1, 0, 0, 3, 2, 2]     35
[0, 0, 3, 1, 2, 2, 1, 3, 0]     36
[2, 3, 0, 1, 0, 2, 2, 1, 1]     37
[0, 1, 0, 1, 3, 1, 0, 3, 3]     38
[1, 2, 0, 3, 3, 2, 2, 1, 2]     39
[0, 3, 1, 1, 3, 3, 0, 0, 1]     40
[0, 1, 3, 3, 0, 3, 2, 1, 3]     41
[3, 3, 3, 0, 3, 3, 3, 3, 3]     42
[1, 1, 1, 0, 0, 0, 0, 1, 0]     43
[2, 1, 1, 0, 2, 2, 3, 2, 3]     44
[0, 2, 2, 2, 1, 1, 0, 2, 2]     45
[3, 1, 2, 0, 2, 3, 2, 2, 1]     46
[1, 3, 3, 0, 2, 1, 0, 1, 1]     47
[0, 0, 0, 0, 1, 0, 2, 1, 0]     48
[1, 2, 2, 3, 3, 0, 1, 0, 0]     49
[2, 2, 2, 0, 3, 1, 3, 2, 1]     50
[3, 2, 2, 0, 0, 2, 3, 1, 3]     51
[0, 3, 3, 0, 1, 3, 1, 0, 1]     52
[3, 3, 0, 2, 1, 2, 0, 0, 1]     53
[2, 0, 1, 0, 0, 0, 0, 1, 0]     54
[1, 1, 1, 0, 1, 3, 0, 2, 3]     55
[3, 0, 2, 3, 2, 0, 3, 1, 2]     56
[3, 0, 2, 3, 2, 1, 0, 0, 1]     57
[3, 2, 2, 0, 1, 1, 2, 3, 2]     58
[1, 1, 1, 2, 1, 1, 2, 3, 0]     59
[1, 2, 3, 0, 2, 3, 1, 0, 0]     60
[3, 3, 1, 2, 3, 0, 0, 3, 1]     61
[1, 3, 0, 0, 3, 1, 0, 1, 3]     62
[2, 1, 1, 3, 3, 1, 1, 3, 1]     63
[0, 2, 2, 2, 2, 1, 3, 3, 1]     64
[0, 0, 0, 3, 1, 0, 2, 1, 1]     65
[0, 1, 1, 0, 0, 0, 2, 0, 0]     66
[2, 3, 0, 2, 3, 2, 1, 1, 2]     67
[0, 1, 0, 0, 3, 3, 1, 1, 3]     68
[0, 0, 3, 2, 2, 1, 0, 0, 0]     69
[3, 2, 1, 3, 0, 2, 3, 2, 0]     70
[2, 1, 3, 1, 3, 0, 2, 0, 0]     71
[0, 2, 0, 1, 3, 3, 1, 0, 2]     72
[2, 1, 3, 1, 1, 0, 2, 1, 1]     73
[2, 2, 3, 0, 1, 2, 3, 1, 2]     74
[2, 0, 0, 0, 0, 3, 0, 2, 1]     75
[0, 3, 1, 0, 3, 0, 1, 3, 1]     76
[3, 2, 2, 1, 0, 3, 1, 0, 0]     77
[1, 3, 0, 0, 3, 0, 1, 2, 2]     78
[2, 1, 1, 2, 0, 3, 1, 2, 0]     79
[0, 3, 3, 0, 0, 1, 1, 1, 3]     80
[2, 1, 2, 1, 0, 2, 3, 2, 3]     81
[0, 0, 1, 0, 1, 3, 1, 3, 3]     82
[2, 1, 3, 0, 3, 1, 3, 3, 0]     83
[3, 3, 3, 3, 3, 3, 0, 3, 3]     84
[0, 1, 0, 1, 1, 1, 0, 0, 0]     85
[3, 2, 3, 2, 1, 1, 0, 2, 2]     86
[0, 2, 2, 0, 2, 2, 2, 1, 1]     87
[2, 2, 1, 3, 2, 1, 0, 3, 2]     88
[0, 1, 1, 1, 3, 3, 0, 1, 2]     89
[2, 1, 0, 0, 0, 0, 0, 0, 1]     90
[1, 0, 0, 1, 2, 2, 3, 0, 3]     91
[3, 2, 1, 2, 2, 2, 0, 1, 3]     92
[3, 1, 3, 3, 2, 2, 0, 2, 0]     93
[1, 0, 1, 0, 3, 3, 0, 3, 1]     94
[0, 0, 1, 3, 0, 3, 2, 2, 1]     95
[0, 1, 0, 2, 1, 0, 0, 0, 0]     96
[0, 2, 3, 1, 1, 1, 0, 3, 1]     97
[3, 1, 2, 3, 2, 0, 3, 0, 2]     98
[0, 0, 1, 3, 2, 0, 3, 1, 2]     99
[2, 3, 2, 3, 2, 2, 0, 1, 1]     100
[2, 3, 0, 1, 1, 1, 2, 1, 1]     101
[1, 0, 0, 1, 3, 2, 0, 3, 2]     102
[0, 3, 1, 3, 1, 3, 2, 0, 3]     103
[0, 1, 3, 1, 0, 3, 0, 1, 3]     104
[1, 3, 1, 2, 1, 1, 3, 1, 3]     105
[3, 3, 1, 0, 2, 2, 2, 1, 2]     106
[2, 1, 1, 0, 0, 0, 3, 0, 1]     107
[2, 0, 0, 0, 1, 1, 0, 0, 0]     108
[1, 1, 2, 2, 0, 3, 2, 2, 3]     109
[1, 1, 3, 0, 0, 1, 0, 3, 3]     110
[0, 0, 0, 0, 3, 0, 2, 1, 2]     111
[3, 2, 0, 3, 1, 2, 3, 2, 0]     112
[2, 0, 0, 2, 3, 1, 1, 0, 3]     113
[1, 0, 2, 0, 0, 2, 1, 3, 3]     114
[2, 1, 1, 2, 3, 1, 1, 0, 1]     115
[3, 1, 2, 2, 3, 2, 0, 2, 1]     116
[0, 2, 1, 2, 0, 0, 0, 3, 0]     117
[1, 3, 1, 0, 1, 3, 0, 0, 3]     118
[1, 0, 0, 3, 2, 2, 1, 3, 0]     119
[1, 2, 2, 1, 0, 3, 0, 0, 3]     120
[1, 2, 0, 2, 1, 1, 2, 3, 0]     121
[1, 1, 3, 0, 3, 3, 0, 1, 0]     122
[3, 2, 3, 2, 2, 1, 1, 2, 0]     123
[1, 3, 3, 0, 1, 0, 0, 3, 1]     124
[3, 3, 0, 2, 3, 1, 0, 1, 3]     125
[0, 3, 3, 3, 3, 3, 3, 3, 3]     126
